vector_class,lambda_index,lambda_m,gap_index,gap_m,harmonic,quadrature,value_N_m
YUKAWA,GRID_17,+6.81292069057960834e-03,21,+5.62341325190349097e-03,4,IM,+1.30337569643898811e-14
YUKAWA,GRID_17,+6.81292069057960834e-03,21,+5.62341325190349097e-03,6,RE,-2.11049879625395850e-30
YUKAWA,GRID_17,+6.81292069057960834e-03,21,+5.62341325190349097e-03,6,IM,+8.14567901642324356e-15
YUKAWA,GRID_17,+6.81292069057960834e-03,22,+6.81292069057960834e-03,2,RE,-1.22234589950239228e-30
YUKAWA,GRID_17,+6.81292069057960834e-03,22,+6.81292069057960834e-03,2,IM,+1.03283240469844678e-14
YUKAWA,GRID_17,+6.81292069057960834e-03,22,+6.81292069057960834e-03,4,RE,-7.04026479955485400e-31
YUKAWA,GRID_17,+6.81292069057960834e-03,22,+6.81292069057960834e-03,4,IM,+9.93115380502637613e-15
YUKAWA,GRID_17,+6.81292069057960834e-03,22,+6.81292069057960834e-03,6,RE,-5.67848222039726067e-31
YUKAWA,GRID_17,+6.81292069057960834e-03,22,+6.81292069057960834e-03,6,IM,+5.86083923318128368e-15
YUKAWA,GRID_17,+6.81292069057960834e-03,23,+8.25404185268018183e-03,2,RE,-1.94641234002289385e-30
YUKAWA,GRID_17,+6.81292069057960834e-03,23,+8.25404185268018183e-03,2,IM,+7.86679856768484097e-15
YUKAWA,GRID_17,+6.81292069057960834e-03,23,+8.25404185268018183e-03,4,RE,-8.16808263641282095e-31
YUKAWA,GRID_17,+6.81292069057960834e-03,23,+8.25404185268018183e-03,4,IM,+7.16607651646529307e-15
YUKAWA,GRID_17,+6.81292069057960834e-03,23,+8.25404185268018183e-03,6,RE,-1.13824546878469106e-30
YUKAWA,GRID_17,+6.81292069057960834e-03,23,+8.25404185268018183e-03,6,IM,+3.94739865012301936e-15
YUKAWA,GRID_17,+6.81292069057960834e-03,24,+1.00000000000000002e-02,2,RE,-2.98276966367802981e-32
YUKAWA,GRID_17,+6.81292069057960834e-03,24,+1.00000000000000002e-02,2,IM,+5.67633203844508111e-15
YUKAWA,GRID_17,+6.81292069057960834e-03,24,+1.00000000000000002e-02,4,RE,-4.27173771464134696e-31
YUKAWA,GRID_17,+6.81292069057960834e-03,24,+1.00000000000000002e-02,4,IM,+4.84481640379348414e-15
YUKAWA,GRID_17,+6.81292069057960834e-03,24,+1.00000000000000002e-02,6,RE,-2.05636846812933757e-31
YUKAWA,GRID_17,+6.81292069057960834e-03,24,+1.00000000000000002e-02,6,IM,+2.45698248169709450e-15
YUKAWA,GRID_18,+1.00000000000000002e-02,0,+1.00000000000000005e-04,2,RE,-2.36834565899135311e-29
YUKAWA,GRID_18,+1.00000000000000002e-02,0,+1.00000000000000005e-04,2,IM,+6.25835890367511749e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,0,+1.00000000000000005e-04,4,RE,-8.40711380805241963e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,0,+1.00000000000000005e-04,4,IM,+6.74247901398663642e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,0,+1.00000000000000005e-04,6,RE,-1.13469851860116651e-29
YUKAWA,GRID_18,+1.00000000000000002e-02,0,+1.00000000000000005e-04,6,IM,+5.00307572866783625e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,1,+1.21152765862858885e-04,2,RE,-2.04630246973616977e-29
YUKAWA,GRID_18,+1.00000000000000002e-02,1,+1.21152765862858885e-04,2,IM,+6.23658493051195334e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,1,+1.21152765862858885e-04,4,RE,-8.33871366885132275e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,1,+1.21152765862858885e-04,4,IM,+6.71224806758542113e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,1,+1.21152765862858885e-04,6,RE,-8.62749886839638478e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,1,+1.21152765862858885e-04,6,IM,+4.97467196309291913e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,2,+1.46779926762206892e-04,2,RE,-1.53772699160966605e-29
YUKAWA,GRID_18,+1.00000000000000002e-02,2,+1.46779926762206892e-04,2,IM,+6.21032067367156078e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,2,+1.46779926762206892e-04,4,RE,-1.83807616996937205e-29
YUKAWA,GRID_18,+1.00000000000000002e-02,2,+1.46779926762206892e-04,4,IM,+6.67582026252755068e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,2,+1.46779926762206892e-04,6,RE,-6.87416287709633290e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,2,+1.46779926762206892e-04,6,IM,+4.94048904292252703e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,3,+1.77827941003892270e-04,2,RE,-6.12554004030723315e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,3,+1.77827941003892270e-04,2,IM,+6.17866935326713117e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,3,+1.77827941003892270e-04,4,RE,-6.87248227689553919e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,3,+1.77827941003892270e-04,4,IM,+6.63197536484846742e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,3,+1.77827941003892270e-04,6,RE,-9.72990611833150726e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,3,+1.77827941003892270e-04,6,IM,+4.89940896737772413e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,4,+2.15443469003188449e-04,2,RE,-5.34376349992821103e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,4,+2.15443469003188449e-04,2,IM,+6.14056854554492359e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,4,+2.15443469003188449e-04,4,RE,-1.02462169852191233e-29
YUKAWA,GRID_18,+1.00000000000000002e-02,4,+2.15443469003188449e-04,4,IM,+6.57927589672797962e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,4,+2.15443469003188449e-04,6,RE,-1.04269747573633478e-29
YUKAWA,GRID_18,+1.00000000000000002e-02,4,+2.15443469003188449e-04,6,IM,+4.85012406433516672e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,5,+2.61015721568253574e-04,2,RE,-7.13569132349309709e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,5,+2.61015721568253574e-04,2,IM,+6.09476581896664084e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,5,+2.61015721568253574e-04,4,RE,-6.33408671762590378e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,5,+2.61015721568253574e-04,4,IM,+6.51603916939920975e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,5,+2.61015721568253574e-04,6,RE,-7.90333429243777475e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,5,+2.61015721568253574e-04,6,IM,+4.79111723233519251e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,6,+3.16227766016837939e-04,2,RE,+4.89171578370170726e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,6,+3.16227766016837939e-04,2,IM,+6.03979378042471378e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,6,+3.16227766016837939e-04,4,RE,-7.85556051618890369e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,6,+3.16227766016837939e-04,4,IM,+6.44031097193202771e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,6,+3.16227766016837939e-04,6,RE,-1.03489006013861225e-29
YUKAWA,GRID_18,+1.00000000000000002e-02,6,+3.16227766016837939e-04,6,IM,+4.72064639155110919e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,7,+3.83118684955728529e-04,2,RE,-1.41738289544937470e-29
YUKAWA,GRID_18,+1.00000000000000002e-02,7,+3.83118684955728529e-04,2,IM,+5.97394622804877387e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,7,+3.83118684955728529e-04,4,RE,-7.85572295361434206e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,7,+3.83118684955728529e-04,4,IM,+6.34984419623752196e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,7,+3.83118684955728529e-04,6,RE,-1.49852379277944337e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,7,+3.83118684955728529e-04,6,IM,+4.63673713866614748e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,8,+4.64158883361277732e-04,2,RE,-1.06144608734424749e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,8,+4.64158883361277732e-04,2,IM,+5.89525809620007972e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,8,+4.64158883361277732e-04,4,RE,-9.87044879083590569e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,8,+4.64158883361277732e-04,4,IM,+6.24208731408967309e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,8,+4.64158883361277732e-04,6,RE,-9.00694947685780039e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,8,+4.64158883361277732e-04,6,IM,+4.53718933131549908e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,9,+5.62341325190349097e-04,2,RE,-1.25945809257951584e-29
YUKAWA,GRID_18,+1.00000000000000002e-02,9,+5.62341325190349097e-04,2,IM,+5.80149322270690478e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,9,+5.62341325190349097e-04,4,RE,-1.23142639018180593e-29
YUKAWA,GRID_18,+1.00000000000000002e-02,9,+5.62341325190349097e-04,4,IM,+6.11418975965762595e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,9,+5.62341325190349097e-04,6,RE,-9.45265016668697770e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,9,+5.62341325190349097e-04,6,IM,+4.41960547255140816e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,10,+6.81292069057960856e-04,2,RE,-9.77833749590782174e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,10,+6.81292069057960856e-04,2,IM,+5.69014572014349747e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,10,+6.81292069057960856e-04,4,RE,-1.16282952996775896e-29
YUKAWA,GRID_18,+1.00000000000000002e-02,10,+6.81292069057960856e-04,4,IM,+5.96303391993719747e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,10,+6.81292069057960856e-04,6,RE,-8.15685840564929581e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,10,+6.81292069057960856e-04,6,IM,+4.28145122511742001e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,11,+8.25404185268018118e-04,2,RE,-8.65543610536898970e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,11,+8.25404185268018118e-04,2,IM,+5.55846289635224859e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,11,+8.25404185268018118e-04,4,RE,-8.61373351647731634e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,11,+8.25404185268018118e-04,4,IM,+5.78530647719939025e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,11,+8.25404185268018118e-04,6,RE,-1.11576759287370790e-29
YUKAWA,GRID_18,+1.00000000000000002e-02,11,+8.25404185268018118e-04,6,IM,+4.12016085968751117e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,12,+1.00000000000000002e-03,2,RE,-4.45606522099040306e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,12,+1.00000000000000002e-03,2,IM,+5.40350014743530181e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,12,+1.00000000000000002e-03,4,RE,-5.00777667598747084e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,12,+1.00000000000000002e-03,4,IM,+5.57762492725588802e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,12,+1.00000000000000002e-03,6,RE,-5.41224879263593266e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,12,+1.00000000000000002e-03,6,IM,+3.93330229624572699e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,13,+1.21152765862858765e-03,2,RE,-5.81627608452533579e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,13,+1.21152765862858765e-03,2,IM,+5.22222075872875734e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,13,+1.21152765862858765e-03,4,RE,-3.36113614385646015e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,13,+1.21152765862858765e-03,4,IM,+5.33673746890618819e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,13,+1.21152765862858765e-03,6,RE,-8.18093345552131059e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,13,+1.21152765862858765e-03,6,IM,+3.71881649519872679e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,14,+1.46779926762206914e-03,2,RE,-3.88784030600665474e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,14,+1.46779926762206914e-03,2,IM,+5.01165552041697551e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,14,+1.46779926762206914e-03,4,RE,-1.27607755436824742e-29
YUKAWA,GRID_18,+1.00000000000000002e-02,14,+1.46779926762206914e-03,4,IM,+5.05981479686229620e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,14,+1.46779926762206914e-03,6,RE,-1.36823175040130993e-29
YUKAWA,GRID_18,+1.00000000000000002e-02,14,+1.46779926762206914e-03,6,IM,+3.47534249043672433e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,15,+1.77827941003892275e-03,2,RE,-3.30842033616730835e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,15,+1.77827941003892275e-03,2,IM,+4.76913749428513898e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,15,+1.77827941003892275e-03,4,RE,-8.29559720013379233e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,15,+1.77827941003892275e-03,4,IM,+4.74484855021274131e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,15,+1.77827941003892275e-03,6,RE,-8.19911501695927755e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,15,+1.77827941003892275e-03,6,IM,+3.20262981016555328e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,16,+2.15443469003188210e-03,2,RE,+4.53276910588817254e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,16,+2.15443469003188210e-03,2,IM,+4.49262462193804868e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,16,+2.15443469003188210e-03,4,RE,-2.64210564224427200e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,16,+2.15443469003188210e-03,4,IM,+4.39116038680089805e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,16,+2.15443469003188210e-03,6,RE,-7.25320457442192071e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,16,+2.15443469003188210e-03,6,IM,+2.90202143476139607e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,17,+2.61015721568253574e-03,2,RE,-5.04402816514130154e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,17,+2.61015721568253574e-03,2,IM,+4.18111506393962454e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,17,+2.61015721568253574e-03,4,RE,-8.30255243548704164e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,17,+2.61015721568253574e-03,4,IM,+4.00000448559432999e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,17,+2.61015721568253574e-03,6,RE,-4.89937473415511258e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,17,+2.61015721568253574e-03,6,IM,+2.57696029041463594e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,18,+3.16227766016837939e-03,2,RE,-1.35643659946661499e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,18,+3.16227766016837939e-03,2,IM,+3.83514480721833477e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,18,+3.16227766016837939e-03,4,RE,-4.22514200816248176e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,18,+3.16227766016837939e-03,4,IM,+3.57521181323942571e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,18,+3.16227766016837939e-03,6,RE,-5.34660611440422044e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,18,+3.16227766016837939e-03,6,IM,+2.23343047829499035e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,19,+3.83118684955728508e-03,2,RE,-3.59906978869365243e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,19,+3.83118684955728508e-03,2,IM,+3.45733210587214360e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,19,+3.83118684955728508e-03,4,RE,-2.28009003712434688e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,19,+3.83118684955728508e-03,4,IM,+3.12377631317048657e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,19,+3.83118684955728508e-03,6,RE,-2.32843940423214235e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,19,+3.83118684955728508e-03,6,IM,+1.88019649446402903e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,20,+4.64158883361277721e-03,2,RE,-2.41653188051897823e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,20,+4.64158883361277721e-03,2,IM,+3.05289823714300428e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,20,+4.64158883361277721e-03,4,RE,-2.18403389465973800e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,20,+4.64158883361277721e-03,4,IM,+2.65622663427265635e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,20,+4.64158883361277721e-03,6,RE,-2.90678366334822586e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,20,+4.64158883361277721e-03,6,IM,+1.52866463594531378e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,21,+5.62341325190349097e-03,2,RE,+1.26032198751670830e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,21,+5.62341325190349097e-03,2,IM,+2.63005187720658866e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,21,+5.62341325190349097e-03,4,RE,-8.46282170477577651e-31
YUKAWA,GRID_18,+1.00000000000000002e-02,21,+5.62341325190349097e-03,4,IM,+2.18657728637427661e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,21,+5.62341325190349097e-03,6,RE,-7.91553752005441013e-31
YUKAWA,GRID_18,+1.00000000000000002e-02,21,+5.62341325190349097e-03,6,IM,+1.19218777703887025e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,22,+6.81292069057960834e-03,2,RE,-3.37999777675414673e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,22,+6.81292069057960834e-03,2,IM,+2.20008404551665651e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,22,+6.81292069057960834e-03,4,RE,-1.54230158344781822e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,22,+6.81292069057960834e-03,4,IM,+1.73163825652132570e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,22,+6.81292069057960834e-03,6,RE,+5.58410366152742873e-31
YUKAWA,GRID_18,+1.00000000000000002e-02,22,+6.81292069057960834e-03,6,IM,+8.84703944170179187e-15
YUKAWA,GRID_18,+1.00000000000000002e-02,23,+8.25404185268018183e-03,2,RE,+7.16917590219204533e-31
YUKAWA,GRID_18,+1.00000000000000002e-02,23,+8.25404185268018183e-03,2,IM,+1.77699890932151825e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,23,+8.25404185268018183e-03,4,RE,-3.67507940191576003e-31
YUKAWA,GRID_18,+1.00000000000000002e-02,23,+8.25404185268018183e-03,4,IM,+1.30952130832733368e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,23,+8.25404185268018183e-03,6,RE,-5.86372796625544275e-31
YUKAWA,GRID_18,+1.00000000000000002e-02,23,+8.25404185268018183e-03,6,IM,+6.18770978060196611e-15
YUKAWA,GRID_18,+1.00000000000000002e-02,24,+1.00000000000000002e-02,2,RE,-3.07006628931354010e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,24,+1.00000000000000002e-02,2,IM,+1.37652770714209066e-14
YUKAWA,GRID_18,+1.00000000000000002e-02,24,+1.00000000000000002e-02,4,RE,+1.71617795223262023e-31
YUKAWA,GRID_18,+1.00000000000000002e-02,24,+1.00000000000000002e-02,4,IM,+9.37352271815067221e-15
YUKAWA,GRID_18,+1.00000000000000002e-02,24,+1.00000000000000002e-02,6,RE,-1.28822525901984969e-30
YUKAWA,GRID_18,+1.00000000000000002e-02,24,+1.00000000000000002e-02,6,IM,+4.03328157983233910e-15
YUKAWA,GRID_19,+1.46779926762206896e-02,0,+1.00000000000000005e-04,2,RE,-1.45695954846841217e-29
YUKAWA,GRID_19,+1.46779926762206896e-02,0,+1.00000000000000005e-04,2,IM,+8.59389163075963334e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,0,+1.00000000000000005e-04,4,RE,-9.76103732794780182e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,0,+1.00000000000000005e-04,4,IM,+8.17749052061653853e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,0,+1.00000000000000005e-04,6,RE,-1.11080044768254356e-29
YUKAWA,GRID_19,+1.46779926762206896e-02,0,+1.00000000000000005e-04,6,IM,+5.67409451623256062e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,1,+1.21152765862858885e-04,2,RE,-1.33930253526592926e-29
YUKAWA,GRID_19,+1.46779926762206896e-02,1,+1.21152765862858885e-04,2,IM,+8.56856370669400435e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,1,+1.21152765862858885e-04,4,RE,-5.40595287113691276e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,1,+1.21152765862858885e-04,4,IM,+8.14386761247496839e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,1,+1.21152765862858885e-04,6,RE,-9.94404373733128592e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,1,+1.21152765862858885e-04,6,IM,+5.64343355082391768e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,2,+1.46779926762206892e-04,2,RE,-9.45551055416631558e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,2,+1.46779926762206892e-04,2,IM,+8.53799690811320949e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,2,+1.46779926762206892e-04,4,RE,-1.13022549186523270e-29
YUKAWA,GRID_19,+1.46779926762206896e-02,2,+1.46779926762206892e-04,4,IM,+8.10333754970907545e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,2,+1.46779926762206892e-04,6,RE,-5.19985600576432621e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,2,+1.46779926762206892e-04,6,IM,+5.60652385816740545e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,3,+1.77827941003892270e-04,2,RE,-2.40278120658295776e-29
YUKAWA,GRID_19,+1.46779926762206896e-02,3,+1.77827941003892270e-04,2,IM,+8.50113762972989690e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,3,+1.77827941003892270e-04,4,RE,-4.67685861083501087e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,3,+1.77827941003892270e-04,4,IM,+8.05453324597163437e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,3,+1.77827941003892270e-04,6,RE,-1.81047065244175848e-29
YUKAWA,GRID_19,+1.46779926762206896e-02,3,+1.77827941003892270e-04,6,IM,+5.56215180082307335e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,4,+2.15443469003188449e-04,2,RE,-9.43695687112577587e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,4,+2.15443469003188449e-04,2,IM,+8.45673419206286639e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,4,+2.15443469003188449e-04,4,RE,-1.51999011711586888e-29
YUKAWA,GRID_19,+1.46779926762206896e-02,4,+2.15443469003188449e-04,4,IM,+7.99584091619355334e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,4,+2.15443469003188449e-04,6,RE,-7.62208641996120515e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,4,+2.15443469003188449e-04,6,IM,+5.50889556658363627e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,5,+2.61015721568253574e-04,2,RE,-1.26435709744847611e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,5,+2.61015721568253574e-04,2,IM,+8.40330598773550764e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,5,+2.61015721568253574e-04,4,RE,-3.63451565642297760e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,5,+2.61015721568253574e-04,4,IM,+7.92536664587043142e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,5,+2.61015721568253574e-04,6,RE,-1.03958218471874501e-29
YUKAWA,GRID_19,+1.46779926762206896e-02,5,+2.61015721568253574e-04,6,IM,+5.44510230263154623e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,6,+3.16227766016837939e-04,2,RE,-1.05234194305238688e-29
YUKAWA,GRID_19,+1.46779926762206896e-02,6,+3.16227766016837939e-04,2,IM,+8.33911085490528078e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,6,+3.16227766016837939e-04,4,RE,-1.31516305632989851e-29
YUKAWA,GRID_19,+1.46779926762206896e-02,6,+3.16227766016837939e-04,4,IM,+7.84090382896942360e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,6,+3.16227766016837939e-04,6,RE,-1.34291908945107490e-29
YUKAWA,GRID_19,+1.46779926762206896e-02,6,+3.16227766016837939e-04,6,IM,+5.36886917583660845e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,7,+3.83118684955728529e-04,2,RE,-1.83793885780943600e-29
YUKAWA,GRID_19,+1.46779926762206896e-02,7,+3.83118684955728529e-04,2,IM,+8.26211222455312708e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,7,+3.83118684955728529e-04,4,RE,-1.21160684586403421e-29
YUKAWA,GRID_19,+1.46779926762206896e-02,7,+3.83118684955728529e-04,4,IM,+7.73990476649128377e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,7,+3.83118684955728529e-04,6,RE,-1.21800806704490433e-29
YUKAWA,GRID_19,+1.46779926762206896e-02,7,+3.83118684955728529e-04,6,IM,+5.27803246607526665e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,8,+4.64158883361277732e-04,2,RE,-1.45496599316829778e-29
YUKAWA,GRID_19,+1.46779926762206896e-02,8,+4.64158883361277732e-04,2,IM,+8.16994860066976683e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,8,+4.64158883361277732e-04,4,RE,-1.49750422423388504e-29
YUKAWA,GRID_19,+1.46779926762206896e-02,8,+4.64158883361277732e-04,4,IM,+7.61946144175046379e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,8,+4.64158883361277732e-04,6,RE,-1.13227470288660974e-29
YUKAWA,GRID_19,+1.46779926762206896e-02,8,+4.64158883361277732e-04,6,IM,+5.17017062993953748e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,9,+5.62341325190349097e-04,2,RE,-1.57952441533029849e-29
YUKAWA,GRID_19,+1.46779926762206896e-02,9,+5.62341325190349097e-04,2,IM,+8.05990933524821218e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,9,+5.62341325190349097e-04,4,RE,-1.24007708326387998e-29
YUKAWA,GRID_19,+1.46779926762206896e-02,9,+5.62341325190349097e-04,4,IM,+7.47630277397648965e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,9,+5.62341325190349097e-04,6,RE,-9.03739581613508549e-30
YUKAWA,GRID_19,+1.46779926762206896e-02,9,+5.62341325190349097e-04,6,IM,+5.04262956864687641e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,10,+6.81292069057960856e-04,2,RE,-2.93987944534161479e-29
YUKAWA,GRID_19,+1.46779926762206896e-02,10,+6.81292069057960856e-04,2,IM,+7.92892252926625519e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,10,+6.81292069057960856e-04,4,RE,-1.43726690910014996e-29
YUKAWA,GRID_19,+1.46779926762206896e-02,10,+6.81292069057960856e-04,4,IM,+7.30681853767150884e-14
YUKAWA,GRID_19,+1.46779926762206896e-02,10,+6.81292069057960856e-04,6,RE,-9.64950951547972334e-30
